1.5741168983728002,81.0
2.316256378995212,81.0
3.034959876019022,84.0
3.7028854085791925,88.0
4.351280954807195,92.0
4.984052511969462,94.0
5.609012074598861,94.0
6.261313618093297,91.0
6.944863139719203,87.0
7.659660639476579,83.0
8.413518111898291,80.0
9.190811567918608,78.0
9.94466904034032,80.0
10.655560542831264,83.0
11.346922058990037,85.0
12.03828357514881,86.0
12.73745708584045,85.0
13.44444259106496,85.0
14.1436161017566,86.0
14.823259626116071,87.0
15.495091155942676,88.0
16.170828683035715,88.0
16.858284201928054,87.0
17.55355171535326,86.0
18.256631223311334,84.0
18.994864706667315,81.0
19.756534173621894,78.0
20.549451618707945,78.0
21.299403093863226,79.0
22.029824582686334,81.0
22.760246071509446,82.0
23.490667560332557,83.0
24.197653065557066,84.0
24.889014581715838,86.0
25.572564103341744,86.0
26.26783161676695,86.0
26.970911124725028,85.0
27.6739906326831,85.0
28.377070140641177,85.0
29.08014964859925,84.0
29.802759142889492,83.0
30.533180631712604,83.0
31.24797813146998,84.0
31.943245644895185,86.0
32.62288916925466,87.0
33.310344688147,87.0
33.99780020703934,86.0
34.69306772046455,87.0
35.36880524755758,88.0
36.04063677738419,88.0
36.71637430447723,88.0
37.411641817902435,86.0
38.11081532859407,86.0
38.80217684475285,86.0
39.49744435817806,85.0
40.20442986340256,85.0
40.91922736315994,85.0
41.61449487658515,85.0
42.30195039547748,86.0
42.989405914369826,87.0
43.67686143326216,86.0
44.376034943953805,86.0
45.067396460112576,86.0
45.758757976271355,86.0
46.45793148696299,85.0
47.18054098125324,83.0
47.91486846734278,82.0
48.62966596710016,83.0
49.33665147232467,84.0
50.047542974815606,84.0
50.754528480040115,84.0
51.45760798799819,84.0
52.180217482288434,83.0
52.914544968377974,81.0
53.66840244079969,80.0
54.4105419214221,81.0
55.12143342391305,83.0
55.816700937338254,85.0
56.508062453497026,86.0
57.2111419614551,85.0
57.92593946121247,83.0
58.66026694730202,83.0
59.37897044432583,82.0
