3.027148084038909,72.0
3.855219559930843,73.0
4.655949053128232,74.0
5.441054556214452,75.0
6.245690046939633,74.0
7.077667520359359,72.0
7.9408929740014225,69.0
8.83146041033803,67.0
9.729839841730223,68.0
13.963941161856903,68.0
14.854508598193512,67.0
15.78023001228025,65.0
16.6981394313114,66.0
17.580894872592424,68.0
18.42459033859553,70.0
19.244849819431877,71.0
20.084639287907187,71.0
20.940052746493667,70.0
21.811090195191316,68.0
22.69384563647234,68.0
23.580507075281155,68.0
24.435920533867634,69.0
26.959194936821355,69.0
27.834138383046795,68.0
28.73251781443899,67.0
29.615273255720012,68.0
30.47068671430649,70.0
31.298758190198424,71.0
32.122923668562564,71.0
32.99396111726021,69.0
33.88843455112461,67.0
34.79462597757239,66.0
35.696911406492376,66.0
36.591384840356774,67.0
37.4741402816378,68.0
39.97397869942477,69.0
40.84892214565021,69.0
41.73948958198682,67.0
42.633963015851215,67.0
43.52062445466003,68.0
44.36822591819093,70.0
45.19629739408286,71.0
46.043898857613755,70.0
46.914936306311404,69.0
47.80159774512022,68.0
48.676541191345656,68.0
49.53195464993214,69.0
50.39908610110199,68.0
51.28574753991081,69.0
53.859799910725826,70.0
54.707401374256726,70.0
55.570626827898785,70.0
58.15249119376939,70.0
