1.3749109455958548,91.0
2.0272124453529794,90.0
2.7029499271373054,88.0
3.4216533759715024,84.0
4.159886809828368,80.0
4.9293682197215025,75.0
5.804311548737046,71.0
6.706596856784326,68.0
7.558104203772668,70.0
8.370551580715674,72.0
9.19471694867228,73.0
10.003258328610752,75.0
10.761021747490284,78.0
11.483631193329016,81.0
12.202334642163212,83.0
12.924944088001942,83.0
13.651459530845207,83.0
14.354538991661268,84.0
15.045900461463729,85.0
15.748979922279792,83.0
16.50283734415479,79.0
17.323096715106864,74.0
18.17851005909974,73.0
18.967521454015543,75.0
19.721378875890544,78.0
20.48304829177461,79.0
21.244717707658676,78.0
22.018105114556345,79.0
22.740714560395077,82.0
23.439888024206606,85.0
24.131249494009065,85.0
24.83432895482513,85.0
25.549126406654793,84.0
26.263923858484453,84.0
26.974815313309584,83.0
27.693518762143782,82.0
28.447376184018783,80.0
29.216857593911914,79.0
29.96680901878238,80.0
30.693324461625647,82.0
31.404215916450777,83.0
32.111201374271374,84.0
32.825998826101035,85.0
33.517360295903494,86.0
34.20090977169689,87.0
34.87664725348122,88.0
35.56019672927461,87.0
36.255464196081604,86.0
36.95463765989313,85.0
37.65381112370466,84.0
38.392044557561526,81.0
39.15371397344559,80.0
39.88804141029792,81.0
40.598932865123054,83.0
41.309824319948184,84.0
42.01290378076425,85.0
42.708171247571244,87.0
43.3760967353465,89.0
44.03230423210816,90.0
44.68851172886982,90.0
45.364249210654144,88.0
46.0556106804566,87.0
46.754784144268136,86.0
47.450051611075125,85.0
48.15313107189119,84.0
48.88355251173899,82.0
49.62569194260038,82.0
50.34830138843912,83.0
51.043568855246114,85.0
51.72321233403497,87.0
52.40285581282383,88.0
53.07859329460816,89.0
53.74261278537888,90.0
54.39882028214054,90.0
55.0667457699158,89.0
55.74638924870466,88.0
56.441656715511655,86.0
57.14864217333225,85.0
57.86343962516192,83.0
58.59386106500971,82.0
59.332094498866574,81.0
